eta,f,g,h
4.15,2.4472176223280626,0.9640944283107247,0.054068071191519795
4.2,2.4954878504228604,0.9667152807668312,0.05083412143971011
4.25,2.5438851646215435,0.9691778404546957,0.04773587746792596
4.3,2.592401819287992,0.9714888685136238,0.044772183655344966
4.3500000000000005,2.641030405160918,0.9736550588202302,0.041941517446387744
4.4,2.689763845547614,0.9756830202582626,0.039242014491595034
4.45,2.738595391663212,0.9775792602693897,0.03667149462083463
4.5,2.787518617180384,0.979350169720346,0.03422748840318457
4.55,2.8365274120558834,0.9810020091097081,0.031907264055800466
4.6000000000000005,2.8856159757012008,0.9825408961259261,0.029707854474360085
4.65,2.9347788095649077,0.9839727945571441,0.02762608416972956
4.7,2.984010709194032,0.9853035045428991,0.02565859590926034
4.75,3.033306755841066,0.9865386541480702,0.023801876876231587
4.800000000000001,3.0826623076820048,0.9876836922305222,0.02205228417714089
4.8500000000000005,3.1320729907091893,0.9887438825657843,0.02040606954350488
4.9,3.1815346893606993,0.9897242991848727,0.018859403092330584
4.95,3.2310435369457053,0.9906298228750173,0.01740839602719868
5.0,3.280595905922529,0.9914651387875926,0.01604912217968324
5.050000000000001,3.3301883980832643,0.9922347350929857,0.01477763830843526
5.1000000000000005,3.3798178346957126,0.9929429026184361,0.01359000309045677
5.15,3.4294812466501043,0.9935937354020313,0.012482294755722378
5.2,3.4791758646546973,0.9941911320940083,0.011450627332177943
5.25,3.5288991095208635,0.9947387981352491,0.01049116548312079
5.300000000000001,3.57864858257476,0.9952402486423204,0.009600137933045705
5.3500000000000005,3.628422056229144,0.9956988119285537,0.00877384949093285
5.4,3.6782174647454005,0.9961176335914137,0.00800869169174212
5.45,3.728032895212372,0.9964996810977279,0.007301152087529905
5.5,3.7778665787652344,0.9968477488001667,0.006647822228978972
5.550000000000001,3.8277168820643603,0.9971644633206258,0.006045404386295639
5.6000000000000005,3.877582299050982,0.9974522892387963,0.005490717065408379
5.65,3.9274614429934367,0.9977135350271666,0.004980699381194054
5.7,3.977353038834935,0.9979503591769157,0.004512414354059802
5.75,4.027255915851089,0.9981647764625726,0.004083051199801346
5.800000000000001,4.077169000622929,0.9983586642968958,0.003689926685138678
5.8500000000000005,4.127091310328789,0.9985337691310865,0.0033304856228832946
5.9,4.177021946356322,0.9986917128591841,0.003002300581318451
5.95,4.226960088233882,0.9988339991892183,0.0027030708822650684
6.0,4.2769049878788055,0.9989620199474106,0.0024306209613955687
6.050000000000001,4.326855964158473,0.9990770612853579,0.0021828981627380895
6.1000000000000005,4.376812397758638,0.9991803097636844,0.0019579700373306697
6.15,4.4267737263522715,0.999272858289091,0.0017540212132893807
6.2,4.4767394400611105,0.9993557118850134,0.0015693499015667634
6.25,4.5267090772011525,0.9994297932792476,0.0014023640983851227
6.300000000000001,4.576682220302618,0.9994959482948519,0.0012515775416521713
6.3500000000000005,4.626658492394269,0.9995549510334129,0.0011156054749361655
6.4,4.676637553541493,0.9996075088423455,0.000993160268637494
6.45,4.726619097627197,0.9996542670602766,0.0008830469439935484
6.5,4.776602849364344,0.9996958135367449,0.0007841586415513468
6.550000000000001,4.826588561528772,0.9997326829244317,0.0006954720717367024
6.6000000000000005,4.876576012400954,0.9997653607439185,0.0006160429812807067
6.65,4.926565003405339,0.9997942872225598,0.0005450016653907319
6.7,4.976555356936071,0.9998198609104576,0.00048154855190274404
6.75,5.026546914358037,0.9998424420777501,0.00042494988013563884
6.800000000000001,5.076539534172449,0.9998623558984712,0.00037453349382321477
6.8500000000000005,5.126533090336433,0.9998798954271324,0.00032968476436634475
6.9,5.176527470726443,0.9998953243749078,0.0002898426576647406
6.95,5.22652257573566,0.9999088796928989,0.00025449595514204226
7.0,5.27651831699593,0.999920773970422,0.0002231796370011363
7.050000000000001,5.326514616215203,0.999931197656599,0.00019547143351172913
7.1000000000000005,5.376511404121842,0.9999403211137732,0.00017098854804720176
7.15,5.426508619507624,0.9999482965114037,0.00014938455374258197
7.2,5.47650620836166,0.9999552595691474,0.00013034646399345817
7.25,5.52650412308792,0.9999613311578031,0.00011359197558014067
7.300000000000001,5.576502321799464,0.9999666187667055,9.886688195570592e-05
7.3500000000000005,5.626500767682916,0.9999712178459986,8.59426531352181e-05
7.4,5.676499428427136,0.999975213032019,7.461417777632207e-05
7.45,5.72649827571043,0.9999786792637763,6.469766220984496e-05
7.5,5.77649728474106,0.99998168279824,5.602868064058519e-05
7.550000000000001,5.826496433846176,0.9999842821318403,4.846037027106398e-05
7.6000000000000005,5.876495704104653,0.9999865288352671,4.186176468579106e-05
7.65,5.926495079019666,0.9999884683083089,3.6116258652629796e-05
7.7,5.976494544227179,0.9999901404611323,3.1120197341305555e-05
7.75,6.026494087236797,0.999991580328043,2.6781582858070863e-05
7.800000000000001,6.076493697201775,0.9999928186194181,2.301889105216226e-05
7.8500000000000005,6.126493364715198,0.9999938822171482,1.975999162517894e-05
7.9,6.176493081629655,0.9999947946185807,1.6941164623363036e-05
7.95,6.226492840897937,0.9999955763336106,1.4506206694742119e-05
8.0,6.276492636432527,0.9999962452392501,1.2405620631872338e-05
8.05,6.326492462981851,0.9999968168956738,1.0595881936303897e-05
8.1,6.376492316021468,0.9999973048274438,9.03877649394147e-06
8.15,6.426492191658534,0.9999977207733232,7.700803635879439e-06
8.200000000000001,6.476492086548045,0.9999980749078073,6.552639225665402e-06
8.25,6.5264919978195275,0.9999983760372457,5.568653713705629e-06
8.3,6.5764919230129655,0.9999986317731787,4.726480321570747e-06
8.35,6.62649186002288,0.9999988486852779,4.0066289186402315e-06
8.4,6.676491807049602,0.9999990324360706,3.3921414344106893e-06
8.450000000000001,6.726491762556878,0.9999991878994213,2.8682848696170993e-06
8.5,6.776491725235038,0.9999993192645575,2.422278345681761e-06
8.55,6.82649169396904,0.9999994301272559,2.0430508684832205e-06
8.6,6.876491667810794,0.9999995235696444,1.721026721135388e-06
8.65,6.92649164595522,0.999999602229928,1.4479356991170533e-06
8.700000000000001,6.976491627719575,0.9999996683632143,1.2166456120343838e-06
8.75,7.0264916125256205,0.9999997238944892,1.0210146939026998e-06
8.8,7.076491599884267,0.9999997704646837,8.557617869886514e-07
8.85,7.126491589382372,0.9999998094706679,7.163523729758481e-07
8.9,7.176491580671404,0.999999842099921,5.988986662153195e-07
8.950000000000001,7.226491573457721,0.9999998693605345,5.000722091974552e-07
9.0,7.276491567494251,0.9999998921071419,4.1702752917593955e-07
9.05,7.326491562573377,0.9999999110632874,3.47335561423634e-07
9.1,7.376491558520866,0.999999926840698,2.889257000315837e-07
9.15,7.426491555190688,0.9999999399558575,2.400354359721746e-07
9.200000000000001,7.476491552460614,0.9999999508442416,1.991666720435603e-07
9.25,7.526491550228471,0.9999999598725247,1.6504786759519163e-07
9.3,7.576491548408958,0.9999999673490284,1.366013291370649e-07
9.35,7.626491546930958,0.9999999735326576,1.1291496071486051e-07
9.4,7.676491545735254,0.9999999786405245,9.321790672700558e-08
9.450000000000001,7.726491544772601,0.9999999828544482,7.685961422865262e-08
9.5,7.776491544002102,0.9999999863264859,6.329183843689634e-08
9.55,7.826491543389837,0.9999999891836321,5.2053205079616305e-08
9.600000000000001,7.876491542907709,0.9999999915318064,4.275599652103779e-08
9.65,7.926491542532474,0.9999999934592317,3.507484858111809e-08
9.700000000000001,7.976491542244928,0.9999999950392913,2.8737111579246744e-08
9.75,8.026491542029229,0.9999999963329429,2.351463024297118e-08
9.8,8.076491541872317,0.9999999973907543,1.9216744862049495e-08
9.850000000000001,8.126491541763448,0.9999999982546174,1.5684362697498955e-08
9.9,8.17649154169379,0.9999999989591906,1.2784917569064191e-08
9.950000000000001,8.226491541656097,0.9999999995331091,1.0408094386349376e-08
10.0,8.276491541644425,1.0,8.03127120363456e-09
